,restaurant_id,names,restaurant_type,address,latitude,longitude,num_of_reviews,rating,zip_code
4531,njV8tFM7PivgDhWng_Lb6g,Las Margaritas,mexican,7206 3rd Ave,40.6333399,-74.02719,286,4.0,11209
4532,5AsVCBQoJeTomvaw-_IaUQ,La Taqueria,mexican,572 Grand St,40.7112690867,-73.9489733333,39,4.0,11211
4533,cQWUPxESnMx69dshABS_rg,Taquitos Mexico,mexican,6720 14th Ave,40.623125,-74.00117,220,4.0,11219
4534,_5G0SOM1ogWTsSmPBGRfzA,El Gallo Taqueria,mexican,214 Highlawn Ave,40.6035151454871,-73.9779098353486,312,4.0,11223
4535,JwF73Nrbgpts23RiWqN41Q,Reg'z New York Pizza,mexican,28-17 36th Ave,40.75755,-73.93146,15,4.5,11106
4536,Ck4qyOc_m6uxz0uC3l-NTA,El Paso Restaurante Mexicano,mexican,123 E 110th St,40.7952932513683,-73.9451895260037,37,4.0,10029
4537,qUkFTWe0D2fq63qfiXDpzg,Viva Mexico,mexican,1603 Bergenline Ave,40.762581,-74.0358765043285,23,4.5,07087
4538,y2dSu-qwp1BmLfQRn_c-1Q,Bar Lula,mexican,132 1st Ave,40.72743,-73.98521,11,4.5,10009
4539,BjJKFJkC3V9vXgr30GL3vw,Domo Taco,mexican,733 Franklin Ave,40.673587499494,-73.9567834196103,200,3.5,11238
4540,Gw9wDneQviRAhrpEUkcnWQ,Chipotle Mexican Grill,mexican,1497 3rd Ave,40.777706235645894,-73.95446382820705,203,2.0,10028
4541,8b0iC1j499IEmy8a4IVyog,Chipotle Mexican Grill,mexican,1379 Avenue Of The Americas,40.763704129926,-73.9779682769524,79,2.5,10019
4542,dO03lFjb-9vxEmEt49RjNQ,Burrito Joint,mexican,3800 Palisade Ave,40.77416,-74.0241999,122,3.0,07087
4543,UJYLVyqur-3dX9DtUDkzrg,Xochitl Taqueria,mexican,1015 Fulton St,40.6823211397652,-73.9608860896543,167,3.5,11238
4544,tK_4ECZ0EPIhW8588hfn5g,El Nopal Restaurant & Juice Bar,mexican,631 5th Ave,40.663129,-73.9912745,122,4.0,11215
4545,CCSe0G6E8C_XK5ZEYX9EiA,Chipotle Mexican Grill,mexican,604 2nd Ave,40.7441435282885,-73.975871745998,82,2.5,10016
4546,wGcBnWVSl1hW9nDWA-0Dzg,Chipotle Mexican Grill,mexican,283 7th Ave,40.74606,-73.994,133,2.5,10001
4547,ox1Q1niAxCRRigUuDybtAw,Planet Taco,mexican,705 9th Ave,40.76253,-73.98987,16,4.0,10019
4548,mY_dEQM9poopjV0y4Hvnww,Coszcal De Allende,mexican,6824 3rd Ave,40.63617,-74.0262,189,4.0,11220
4549,xmbBNjDuGEyeQFTkQPHMLQ,Dos Toros Taqueria,mexican,101 Maiden Ln,40.706940531234,-74.0068830175517,125,3.5,10038
4550,-yR4PHWqpkrPopwv4wrC5g,Taquerias Veracruz,mexican,434 51st St,40.783243,-74.019794,35,4.0,07093
4551,yywIzZlBOAWHCeKqMcB7Gw,Factory Tamal,mexican,63 E 4th St,40.72686,-73.99075,14,4.5,10003
4552,BGzM81ykCfUKjGUrq66fgA,La Cocina De Agave,mexican,398 W 145th St,40.8242411149966,-73.9452161405442,118,3.5,10031
4553,0MqKMvDvmw6s3mnycYLcog,Josefina's Restaurant,mexican,8440 Grand Ave,40.734255,-73.882604,30,4.5,11373
4554,4sNPRRefpFQl-fE_aU5XaA,Refried Beans Mexican Grill,mexican,591 Fort Washington Ave,40.8549599636967,-73.9370997259323,289,3.5,10033
4555,pOgAM5F7zTAW7Y_sCjycWQ,Adobe Blues,mexican,63 Lafayette Ave,40.643234,-74.095314,281,4.0,10301
4556,J7hRmPAGnOcd2OJsN_eV9g,El Mariachi Restaurant,mexican,6712 Roosevelt Ave,40.7460442,-73.8978364,58,4.0,11377
4557,Y8ZCMr7vNMspTjEi6VWgxA,Taco Mahal,mexican,653 9th Ave,40.76091684980952,-73.9912468,27,3.5,10036
4558,cQGW6BWU6lppWVSwlFBDgA,Cinco De Mayo,mexican,837 Washington Ave,40.8225131696248,-73.9115964114002,112,3.5,10451
4559,tRAfOBAKvB3Lt8SrqGSijg,Taco King Mexican Grill,mexican,6405 108th St,40.7327858,-73.8493243,155,4.0,11375
4560,_ay580EYYsobmsQn185hhg,Brujos - Brooklyn Taco,mexican,333 Graham Ave,40.7143008,-73.944522,17,4.5,11211
4561,6oH3qLZrBEeSp35ols195g,The Deep End,mexican,1080 Wyckoff Ave,40.6944210364308,-73.9022258678353,44,4.5,11385
4562,nV-LbnEV_2OwXvXRany1sg,Hungry Burrito,mexican,811 Seneca Ave,40.7013459,-73.9049338,72,4.0,11385
4563,qmSBFiAikpyUO3JA8ez1Ow,El Loco Burrito,mexican,345 Graham Ave,40.7147469,-73.9445868,191,2.5,11211
4564,kj1rtdt2Omf56nHO0CObxQ,Nice Tamale Lady,mexican,145TH And Broadway,40.82640713513,-73.9503653707317,18,5.0,10031
4565,DhivGpHqgPy1f1gSXhrvPg,LA Burrito,mexican,67 Wilson Ave,40.7023567486571,-73.9283849730164,181,3.0,11237
4566,1NL-Uk5v0PYtLNulhO1YRw,El Rinconcito Mix,mexican,774 St Johns Pl,40.67152,-73.95251,67,4.5,11216
4567,6VRIJ7fHe35-baWzkgZCUg,Tarachi,mexican,222 Greene Ave,40.68697,-73.962191,36,4.5,11238
4568,RVO1OIv9NjEQEoJ-FKpPVQ,Evelia’s Tamales,mexican,9609 Northern Blvd,40.75714019999999,-73.87183069999999,39,4.5,11368
4569,VyHwHBunPgzu8H2LrLvvwQ,El Chilango Taqueria,mexican,,40.72022,-74.04768,46,4.0,07302
4570,t9zsZdwFdfrhMTj2FIwcDQ,Tacos Victoria,mexican,324 1/2 7th St,40.726542,-74.048619,60,4.0,07302
4571,pjBDqn25X3The5AhZD3glw,El Zason,mexican,491 Atlantic Ave,40.6858552,-73.98149149999999,27,4.5,11217
4572,nm7uUS4Qa6xB-VMm1bnbEA,Dos Toros Taqueria,mexican,64 Court St,40.6920649351928,-73.9914631471038,105,3.5,11201
4573,NgkQtIzMjUISyAreyzrtKg,Tacos Él Gallo Giro,mexican,75-10 Roosevelt Ave,40.7468650335835,-73.8900142908096,40,4.0,11372
4574,PSWaWZ4-Y5ymN8Dm3SZ0fg,El Macho Tacqueria & Restaurant,mexican,402 Harrison Ave,40.746861,-74.155888,57,4.5,07029
4575,Hopxh5FIBCwmIc7PMotaTw,Las Chilangas,mexican,766 Seneca Ave,40.701901,-73.9065683,26,4.5,11385
4576,O61J1PHVX9fNFGnruxEbFw,Taco Dumbo,mexican,56 Spring St,40.72206,-73.99674,43,3.5,10012
4577,uyOu6ofKz2_TmwXCwaDCGg,Mexicocina Agaveria,mexican,708 Washington Ave,40.6768850683622,-73.9636141061783,58,4.0,11238
4578,xSXS19FnzrHSlC_HnZ50Fg,Chipotle Mexican Grill,mexican,1288 1st Ave,40.765988,-73.957047,96,2.5,10021
4579,dsKRm2jJPfEZvLLehWKhLg,Mexico Diner,mexican,902 Cortelyou Rd,40.6387,-73.96963,112,4.5,11218
4580,Y6FMtiM2Q3CwcuxI0E4USQ,Blue Agave,mexican,7215-B 3rd Ave,40.6330902,-74.0268565,265,4.0,11209
4581,q8YAM38nAsVoRcWOER9I9A,Parrilladas Sunrise,mexican,83-11 Northern Blvd,40.75597,-73.88396,50,4.0,11372
4582,G8JRGtO-S-zHbDZCmIK0gQ,Presto Fresh Cafe,mexican,559 Lenox Ave,40.81642,-73.9395,145,3.0,10037
4583,A0md41L-3S4CuHPqDWJWUw,Mr Taco,mexican,951 Dean St,40.678331,-73.958409,32,4.5,10002
4584,aTBxCoZDOnqAXPDdQmrxMg,Taqueria Mexico 2000,mexican,131 Grand St,40.71509,-73.96246,28,4.0,11249
4585,UlDO0B-Km4md4ydftjfvaQ,MÉXology,mexican,28-17 Jackson Ave,40.748981678811695,-73.93874363738132,13,4.0,11101
4586,AuKtb5a8DEe1qSVe_vwpzQ,Side Park Cafe,mexican,1230 5th Ave,40.7931,-73.95137,33,3.5,10029
4587,7al7ikR4Zl-onhoDi175lA,Las Chelitas,mexican,7312 13th Ave,40.62128,-74.00662,75,4.5,11228
4588,-nDguLGH07wnUx2kFGCFTQ,Taco Azul,mexican,10-08 Clintonville St,40.792625,-73.813127,207,4.0,11357
4589,0XuJtcq9nMdAWyhJ_fZC-w,Virgin Mary Tacos,mexican,370 E 28th St,40.7400398,-73.9766541,7,5.0,10016
4590,JAL8di-znskAHDTrLIdhfg,For All Things Good,mexican,343 Franklin Ave,40.687630013555,-73.9568200707436,33,4.5,11238
4591,-d4NCP8B0sXUUcWFsddVbw,Border Burrito,mexican,287 Bedford Ave,40.71403,-73.96147,40,4.0,11211
4592,n7wiN5Ergd_BSzBHVp8-SQ,Los 3 Charros,mexican,57 Lenox Ave,40.8001,-73.95143,16,4.5,10026
4593,qRBNtBBHSD6yJbxfJjUAcQ,Morelos Authentic Mexican Cuisine,mexican,,40.67185,-73.97898,30,4.5,11217
4594,msTXsZGFMWSCMsdf6yIB2Q,La cocina de mama,mexican,154E 109th St,40.793995,-73.944716,10,5.0,10029
4595,MLJsyE42tx4R3wKp2eqnRQ,Blue Moon Mexican Café,mexican,23 E Palisade Ave,40.893662,-73.97408,531,3.5,07631
4596,tyDrs4-tO_bv5S7NtcMPqQ,Rosita’s Yah,mexican,203 Academy St,40.727441,-74.063499,24,5.0,07306
4597,XA7jsx3Cag-Z_HQc-GaJTQ,Lacos Tacos Birria Factory,mexican,7626 Broadway,40.797452,-74.002132,47,3.5,07047
4598,jTcXu-2gChX2uaFV4M7_eA,Agave Cocina Mexicana,mexican,32 Locust Ave,40.8507402,-74.1131509866,248,4.0,07057
4599,bx6z2FgYUxElWDvGyeFKiw,Tacos Lupita,mexican,1802 65th St,40.6188823,-73.99003,75,4.5,11204
4600,fApsIHYpJJ7JI2AM0TSHvw,QDOBA Mexican Eats,mexican,400 Washington St,40.7414127,-74.0299258,115,3.0,07030
4601,8oHCb-XvLpqCQD7En17Fzw,Chipotle Mexican Grill,mexican,2843 Broadway,40.804515,-73.9668,131,3.0,10025
4602,iuYUDoWjPcEYVo1Gz3_3uA,Mallenche Mexican Grill,mexican,1621 Church Ave,40.64911,-73.96427,102,4.5,11226
4603,kzQyvR-USMlvD5ARDIAP4Q,Mariscos El Submarino,mexican,88-05 Roosevelt Ave,40.74845,-73.87807,19,5.0,11372
4604,ICwNVmtICXCtvBTK027Ftg,My Mexico,mexican,720 Westside Ave,40.725021,-74.077462,53,4.5,07306
4605,lzYVfr6mV1fgQVBQRDyMlg,Burrito Blvd,mexican,72-64 Metropolitan Ave,40.712444,-73.8794711838743,78,4.0,11379
4606,VLU_pUKzdAPSr_dBAFZEfQ,Girasoles Mexican Cuisine,mexican,184-01 Jamaica Ave,40.7092895,-73.7760311,71,4.5,11423
4607,MEmKGwYjjkoibhNd_Tdtbw,Taqueria Cocoyoc,mexican,211 Wyckoff Ave,40.702385,-73.915728,122,3.5,11237
4608,nSARpLirJF8vyiFMCuN1Aw,Chipotle Mexican Grill,mexican,464 Park Ave S,40.7454705293401,-73.9828921834671,82,2.5,10016
4609,o-ZDSI3ZNh8rv6LrckHbCg,El Mexicano Restaurant and Cafe 2,mexican,142 W 9th St,40.67538,-74.00051,33,4.5,11231
4610,kdBM_FLfYU92BeiRfeCisw,Haab,mexican,396 6th Ave,40.6694419,-73.983094,181,3.5,11215
4611,p6_79Vx3zVkbU4KFzTebiA,Maya Fusion Cafe,mexican,1337 Bushwick Ave,40.68601,-73.9116,52,4.5,11207
4612,_MwxN8ai-KUfLIG7_cPCUg,Taco Bell Cantina,mexican,500 8th Avenue,40.753013,-73.992432,36,3.0,10018
4613,_gwi6OqeNiTmWUBf1lcRGw,Fajitas Sunrise,mexican,5924 Myrtle Ave,40.7002830505371,-73.8988723754883,166,3.5,11385
4614,W87C7jAakZL1GkV5kzb5XA,Pinks Cantina,mexican,203 Chrystie St,40.72229,-73.99189,27,4.0,10002
4615,OICgilPNwolv00z7d1Y37w,Charritos Midtown,mexican,518 Washington St,40.74287,-74.02957,156,3.0,07030
4616,KX7-L2PTl_ZM1ufx2tVVVA,Taqueria Mexicana,mexican,7024 Bergenline Ave,40.7965563,-74.0103249,68,3.5,07047
4617,08KCenrjRbL7vzfHjdGYyg,Estrellita Poblana IV,mexican,45 Westchester Sq,40.84221,-73.84381,189,4.0,10461
4618,22QsJuEb7zBqy6J8xDe8gw,La Brujeria,mexican,590 Grand St,40.71726,-74.06142,72,4.0,07304
4619,QlIVC8__DE4R6IRJrf-CVQ,Mi Tierra Restaurant,mexican,732 Classon Ave,40.6751313899333,-73.9601259960482,56,4.0,11238
4620,wtIXeqJPqiN9ZtHd8R04oQ,Arcos De Puebla,mexican,255 A Buswick ave,40.70720333,-73.93948667,12,5.0,11206
4621,KhGbD1U51KKcl6frzNDa0A,Taqueria El Patron Mexican Grill,mexican,51 Lincoln Rd,40.6609280639479,-73.9614267185271,221,3.5,11225
4622,E1u1x-uTm-9ubQKWeOq8Yw,Biggies Mexican Restaurant,mexican,3700 Bergenline Ave,40.77468,-74.02702,42,3.5,07087
4623,6CEVkAlYw9W_ZHOuNylr8w,Home Made Taqueria,mexican,517 Meeker Ave,40.720638,-73.943909,19,4.5,11222
4624,puezOVbnaPWQYtVb3hhw5w,Chipotle Mexican Grill,mexican,14 The Promenade,40.8069933052488,-73.9902224336752,159,3.0,07020
4625,kKRzPQD6XF5Nx3pX2R8NIw,Chinelos II,mexican,530 W 136th St,40.82033,-73.95378,80,3.5,10031
4626,DNe4uZuvsoEdvRXhyC6dew,La Fiesta,mexican,3789 Broadway,40.8344,-73.94496,99,3.5,10032
4627,FaebPpZ8fKuvPtMOZ_dslw,Estrellita Poblana III,mexican,2328 Arthur Ave,40.853828,-73.888672,171,4.0,10458
4628,AIw_q3kqThesAPHZZ2A85A,Habanero Cafe Mexican Grill,mexican,715 Flushing Ave,40.70058,-73.94408,63,3.5,11206
4629,hLwzr3ku6D2zsW9OUmp6cA,El Tio Taco,mexican,5024 Bergenline Ave,40.7832760321852,-74.0203918615574,69,3.5,07093
4630,023ivwWL8ruoHsr3-AaGFA,Chipotle Mexican Grill,mexican,234 5th Ave,40.7442733806164,-73.987870919479,56,3.0,10001
4631,o5fBZCGs2HCkibIxQ2-2ig,Las Margaritas Restaurant & Bar,mexican,6712 Fresh Pond Rd,40.70541,-73.89673,99,3.5,11385
4632,8ptywurhx5lYbXB0TmjMFQ,Jalapeno King,mexican,719 5th Ave,40.660274,-73.994125,94,4.0,11215
4633,pMUsX9vXcHcS9KTRbFewbw,Picante Picante,mexican,156 W 231st St,40.8781,-73.903,169,4.0,10463
4634,tulTGtXf_TWmcMqPx03Pyw,Restaurant Tecalitlan,mexican,123 Union Ave,40.91016,-73.7901,78,4.5,10801
4635,mbsMhE448VL0vmuQL1IyiA,Don Nico's,mexican,90-08 161st St,40.7051738351583,-73.7993180751801,161,4.0,11432
4636,rmCxC9dkkjHOw_6GXdZtig,Amelia Grilled Burrito,mexican,690 Metropolitan Ave,40.7142741,-73.94591,23,4.5,11211
4637,I7dZQ_D354WWLXqHWrzqYg,Avocados Mexican grill,mexican,428 Kings Hwy,40.60429,-73.97427,51,5.0,11223
4638,adr4Cg5A0G1cRoVqw72iDA,Taco Bite Food Truck,mexican,,40.70602,-74.00889,36,4.0,10005
4639,gTlgBbwKW8XPxllVEQLRCA,Tiny's Cantina,mexican,229 Flatbush Ave,40.68128679572573,-73.97520649632989,29,4.5,11217
4640,mG_jZh4tRT2JiP9QMC0eiA,Malinche Mexican Restaurant,mexican,1018A Nostrand Ave,40.663583,-73.951128,34,5.0,11225
4641,2D5XbGtkZnfyCNLm8Ti-1A,Los Tacos,mexican,117 E 7th St,40.726629,-73.984279,28,4.0,10009
4642,xwOhe0kIfB-ogOkxRcKtVg,Chipotle Mexican Grill,mexican,2 Broadway,40.70457,-74.01313,154,3.0,10004
4643,n-Z4HSwVeiDyA7AotduUNw,Sonora,mexican,174 Howard Ave,40.6824295855403,-73.9199669121657,167,3.5,11233
4644,sZPxl39jgDcxdOoES9Q7Hw,My Ranch Taqueria,mexican,134 Rt 4 E,40.88346,-73.98919,71,4.5,07631
4645,DpOhfKF92bZPqN9NPreTEg,Cocina Chente,mexican,3535 Riverdale Ave,40.88620632793199,-73.9071951348118,203,4.0,10463
4646,HiO_eEu1kwUDM30YEjoG-g,Regalo De Juquila,mexican,1209 Myrtle Ave,40.69748,-73.93168,118,3.5,11221
4647,nC9FlWwB5ukca5BwYllQYw,Tulcimexico Restaurant,mexican,2798 Frederick Douglass Blvd,40.825097588068,-73.9400857686996,41,4.0,10039
4648,4yEZo9Ei4NZB8nUCCevKgg,Maizal Restaurant,mexican,990 Bay St,40.61831,-74.06958,266,4.0,10305
4649,RlkuxJFECg9F4PZ0l6PLNg,My Mexico 2Go,mexican,608 Grove St,40.732268,-74.0408488,23,4.5,07310
4650,rbXC0q8s-imt1RLHo6M1BQ,Qdoba Mexican Eats,mexican,61-40 188th St,40.739449,-73.7864578,377,3.5,11365
4651,Sd8cNodYP1fmeJ3BA_sTqw,Ho'Brah a taco joint,mexican,412 Forest Ave,40.6306496,-74.1030273,327,3.5,10301
4652,D4tGzWIAM7Z3HNoNxPS2Gw,El Burrito Nacho,mexican,1636 Broadway,40.68465,-73.91406,62,4.0,11207
4653,0gg9v2DnXapTA6YJm3JMkQ,Cañave,mexican,4716 Broadway,40.86445,-73.9289,119,4.0,10040
4654,pn1v3WJ8k4314pBs-IKwhQ,Swift Eats,mexican,609 9th Ave,40.75933,-73.99219,9,4.5,10036
4655,Uj3QA_FsDcGtn_kpsIxU1w,Taqueria & Deli Gloria's,mexican,117 Tonnelle Ave,40.7352069,-74.0671543,58,4.0,07306
4656,zwWksgd8M4-g7RBmVudYTg,Aldama,mexican,91 S 6th St,40.710999707909046,-73.96489653736353,43,4.0,11249
4657,lf1eKRAy_ybZZrnd41x58g,Tia Julia Taco Truck,mexican,,40.7485138914275,-73.87524366580718,27,4.5,11373
4658,fc61TdsmBK_iX67P_gI-YA,Jicama NYC,mexican,894 Ave Of The Americas,40.74826,-73.988506,20,3.5,10001
4659,Uz6JjH6oe_lkn6Nnx7nVPQ,Metro Taqueria,mexican,40-05 Broadway,40.7589376398966,-73.9187944941137,24,4.0,11103
4660,2h9uosx5vBHWJR23T0PhqA,Maya Taqueria,mexican,168 5th Ave,40.67763,-73.9798,94,3.5,11217
4661,K4eXKHHG-ycydt7jeZTqSw,Taqueria El Puente,mexican,9300 5th Ave,40.6168992,-74.030416,119,4.0,11209
4662,4MHpSTFvsBOutamtEsezjQ,Jauja Mexican Kitchen,mexican,695 Flatbush Ave,40.656301822272866,-73.95978811165675,32,5.0,11225
4663,iaMuLypgQa8yaDWOOmlGVg,Zona Tribecca,mexican,353 Greenwich St,40.71865,-74.01008,48,3.5,10013
4664,ht2lc-By8ilj2IQKK4vn1A,Al Horno Lean Mexican Kitchen,mexican,57 1st Ave,40.72504,-73.98739,49,3.5,10003
4665,q3SwWmzxZhfbVmid1LRLWg,Taqueria Maria and Ricardo,mexican,915 Cortelyou Rd,40.63906,-73.96926,90,4.5,11218
4666,c2FGnIxjrX_xh8DBeSYPRA,Spanglish NYC,mexican,4004 Bell Blvd,40.764108,-73.771527,193,4.0,11361
4667,tThLkpLlETKFSbfc4vCQDw,Fresh Tacos,mexican,4559 46th St,40.741268,-73.918899,40,3.5,11377
4668,etceI1Kf9CTAu7VpRqy65Q,Chipotle Mexican Grill,mexican,200 Varick St,40.7282126439376,-74.005033,80,3.0,10014
4669,8t4gQ-jrbE004hna6Q3uzw,Kind Regards,mexican,152 Ludlow St,40.72084,-73.98785,147,2.5,10002
4670,D37laxSajXqhhsaCYo4WSw,Taqueria Emilio,mexican,563 W 207th St,40.8662220265057,-73.9201356056336,89,4.5,10034
4671,s6yOBS18MWOT-dpYFEDhxg,The King of Fish,mexican,4515 5AV,40.6475,-74.00762,56,4.5,11220
4672,-pW5tF7cLZqM7BEpxTapkw,Elora's Mexican and Spanish Food,mexican,272 Prospect Park W,40.6584854125977,-73.9823989868164,236,3.5,11215
4673,SjW1Q_ZWg1wTOnSLaUyPVA,Taco Loco,mexican,254 Park Ave,40.828958,-74.100428,142,4.0,07073
4674,37UBDZl-wH6UBRVjAif_pw,Blue Tijuana,mexican,15-24 College Point Blvd,40.783534,-73.846121,92,4.0,11356
4675,_5z4Ekuo0J8JLKWpTLap3Q,Chipotle Mexican Grill,mexican,1020 3rd Ave,40.762639,-73.966129,39,2.5,10065
4676,-RGiP0Hboxsq7aRCbpdadA,Fresh Tortillas Express,mexican,206 Varick St,40.72874,-74.00505,65,3.0,10014
4677,o_KYjDny8D1_PXPNS9r5_A,Paellas Cafe,mexican,701 Frank E Rodgers Blvd N,40.7518003,-74.1571177,111,4.0,07029
4678,b9y5FEHQPtcaLOnO1YJmjQ,Las Quesadillas,mexican,85-13 Roosevelt Ave,40.7481079,-73.8805389,13,5.0,11372
4679,Ke4hW2_6iCfhwEuSJfsOXA,Santinis Bistro,mexican,5114 Hudson Ave,40.782136,-74.016253,54,3.5,07093
4680,reikN8SndmL5QAYl_qHm3g,Sofia's Taqueria,mexican,977 Bay St,40.61884,-74.069421273585,221,4.0,10306
4681,NwsJoefGn_TXHIOp4qjK0g,Uno Mas,mexican,37-35 Vernon Blvd,40.75966,-73.94356,7,4.5,11101
4682,MRF4bNFPAyHe2rMS1yZobg,El Toro Mexican Grill,mexican,69 New St,40.705648,-74.012401,117,3.0,10004
4683,C3N8N3_ja6F_HsBE3r2bAg,Tacos Y Quesadillas,mexican,299 E 69th St,40.766867,-73.959839,5,5.0,10021
4684,GsMmzzzGATnAnMP-HmYSqQ,Leo's Restaurant,mexican,207 Knickerbocker Ave,40.703538,-73.926315,74,3.5,11237
4685,1Zc5q6qrWV4qepRulrpfJA,El Aguila Dorada,mexican,412 Broadway,40.66099,-74.12036,69,4.5,07002
4686,ly5qAJeCC7z3ShSQ9kh3Ug,Frida's Tacos,mexican,5786 Mosholu Ave,40.90534,-73.89781,80,4.5,10471
4687,529zJk9IcMZt4txd6ITTCA,Hungry Burrito,mexican,510 Morgan Ave,40.72164,-73.93835,24,4.0,11222
4688,w_kEVVSS9XMIQTCn7n63Tg,El Sombrero Mexican Grill,mexican,125 State 17 S,40.85378017,-74.07250267,55,4.5,07604
4689,-AJoXHKr03UH4Ms38B0qmQ,Republic Latin Fusion,mexican,181 N 10th St,40.71898,-73.9549,16,4.5,11211
4690,0KeuqyRSUAYLwMI-3ZAZJw,Maya Blue,mexican,146 E 44th St,40.7524506103315,-73.9743997152164,23,3.0,10174
4691,r2b7o1BjPiM7QcuLIvI2EQ,Agave,mexican,488 E 33rd St,40.734999,-74.002438,87,3.0,10016
4692,qKqWyiI_LD3OU_gxBdhEoA,Compadres Restaurant,mexican,92-21 Liberty Ave,40.680325,-73.846099,84,4.0,11417
4693,dxvR8EWhq90Th1Pda47QMg,Taco Today,mexican,42-22 Greenpoint Ave,40.7405494712194,-73.9226905016578,16,4.5,11104
4694,zRD1rIRW554yuH2J0WSD_Q,QDOBA Mexican Eats,mexican,1422 Myrtle Ave,40.6987029463576,-73.91840750000001,50,4.0,11237
4695,0cgtOfYGHv3stIZb7C9wHQ,La Perla Mexicana,mexican,281 E 149th St,40.81739,-73.9221,43,4.0,10451
4696,Pw_rocMnKdZSnbGxowaJ8A,Rosa Mexicano,mexican,60 Riverside Square Mall,40.908234331651,-74.032578726001,427,3.0,07601
4697,0kFP2UiYHoJHx6d9w1ZNhg,El Carrito Rojo,mexican,59 W 19th St  6th Ave,40.740340571777736,-73.9940366581415,21,3.5,10011
4698,IE2GLzjRVMSxqmvE_zlq2A,Don Pepe Tortas & Jugos,mexican,3908 5th Ave,40.651194,-74.004387,100,4.0,11232
4699,Nj4x1DEPDk2gCxm3h_AkKw,Maria's Bistro Mexicano,mexican,886 5th Ave,40.651542,-74.003982,262,3.5,11232
4700,oDrjaOCWxTGxJ1C8kViocg,Fresca Tortilla,mexican,3115 Ditmars Blvd,40.7757870486376,-73.9099826840614,113,3.0,11105
4701,6NBXf3fOJYL365PoaD2qAA,Manjares Mexico,mexican,4408 Broadway,40.7572483,-73.9155682,21,4.0,11103
4702,wDURpY2e7gQIaB3FgQbE9A,Layali Latina,mexican,4517 28th Ave,40.7635224737774,-73.908959,14,4.5,11103
4703,Jw6nTaia5rdxefvg5tQ9uQ,El Maguey Mexican Restaurant,mexican,83-28 Northern Blvd,40.7555523,-73.8840807,69,3.5,11372
4704,5f08TByddjzk6ThRGRSHkw,Palomas BK,mexican,1 Knickerbocker Ave,40.707726225279785,-73.93172809990169,30,4.5,11237
4705,7nuI4icg8t2NOgXJWyTWcQ,Kandela NYC,mexican,150-03 Cross Bay Blvd,40.6699548505369,-73.8424612544036,220,3.5,11417
4706,xsomq3qW2hmjFih64wZRlQ,La Oaxaquena Restaurant,mexican,1969 Amsterdam Ave,40.83318,-73.9415999,75,3.5,10032
4707,6uDckvEsM7vqw4o14soG9w,3 Coffee Beans Restaurant,mexican,658 Montgomery St,40.7240767031908,-74.0648453682661,62,4.0,07306
4708,ofyC683l9tTvkXKbmOXiEw,Fresco Tortillas,mexican,3112 36th Ave,40.75618,-73.92941,53,3.0,11106
4709,WjI6oSe5IPHzr6b6fVoo6g,Hermana NYC,mexican,349 E 13th St,40.73092,-73.98335,6,5.0,10003
4710,tsvP7AHX87lKVHrGyv4rIA,Habanero Restaurant,mexican,503 Van Houten Ave,40.85541,-74.14392,56,4.5,07055
4711,ijhKEf1sH2ccsLz3T6FA9A,Tacos El Tri,mexican,28TH Ave & Steinway St,40.7654772,-73.9137044,11,4.5,11103
4712,TH7G0MEjBNYMQcBTkl_dpA,Gramercy Grill,mexican,32 Lexington Ave,40.7400232,-73.984633,56,2.5,10010
4713,6-mj10b99EfRym72EuSp1w,Hoboken Burrito,mexican,209 4th St,40.7415499,-74.03194,55,3.5,07030
4714,LsIoWUY5LtFvlU2nOx2MUA,Bro-Ritos,mexican,1375 1/2 Main St,40.8519394,-74.041199,40,4.5,07601
4715,TleAd45T6-9TP7FBO19dww,TRI Mexican Tacos,mexican,20th St & Broadway,40.73918,-73.98977,10,4.5,10003
4716,GJEY5xw5TXqQQwsoP4YyYw,Peter’s Crunchy Red Tacos,mexican,,40.70305,-73.9193,26,4.0,11237
4717,YS21bp9Wp715X75r7eTzxw,Mi Querido Mexico Lindo,mexican,247 E 116th St,40.79733,-73.93816,12,4.5,10029
4718,EIpQKo3NhAsYAZIWqxuDFQ,Taqueria Restaurant Oaxaca,mexican,467 Central Ave,40.75073,-74.04642,45,3.5,07307
4719,0Nu2kmbWnfP7GD-NZ5h3fw,Tacos Los Poblanos,mexican,5320 5th Ave,40.643196,-74.012781,44,4.5,11220
4720,3V7W97p13cb_02fsrPfJJw,El Sombrero,mexican,6900 Bergenline Ave,40.7955716085784,-74.0111066833504,31,3.5,07093
4721,HjffHJTq9BvZrv0NV7dUgw,El Coyote - Forest Hills,mexican,70-09 Austin St,40.721045,-73.846622,351,3.0,11375
4722,Ibk2DnCNvlWd9Oi61jaK-A,Chipotle Mexican Grill,mexican,700 Plaza Dr,40.7875631077981,-74.0457996006117,106,3.0,07094
4723,rj1JqnL7l1SvY8I2BNrAag,Taco Bell Cantina,mexican,240 West 40th St,40.7551836990109,-73.9893110096455,9,4.0,10018
4724,G-y2Ph8VaIVQ6RygcqOpfQ,Dos Toros Taqueria,mexican,285 Madison Ave,40.7518321782203,-73.9799775928259,15,3.5,10016
4725,BgZHn_QmfcIdA527VnN_qQ,Arepitas,mexican,434 Lafayette St,40.7297209600858,-73.9902131916715,8,4.5,10003
